customerid,churn_proba,churn_risk_segment
4890-VMUAV,0.12064616346632803,Very Low
9261-WDCAF,0.5285330433471378,Moderate
3764-MNMOI,0.017261522238882557,Very Low
7442-YGZFK,0.6856267637582446,High
0420-BWTPW,0.5808929551806549,Moderate
8229-BUJHX,0.004027359026335497,Very Low
7449-HVPIV,0.47445365042593796,Moderate
5504-WSIUR,0.24013722192320988,Low
8183-ONMXC,0.8205816443642947,Very High
8466-PZBLH,0.10098444377763985,Very Low
9614-RMGHA,0.448692567502633,Moderate
8735-IJJEG,0.4058721362772354,Moderate
0564-MUUQK,0.7106725240642643,High
5054-IEXZT,0.8349893661102504,Very High
5834-ASPWA,0.8949341512981376,Very High
0701-RFGFI,0.5149986134390252,Moderate
0019-EFAEP,0.14459135775098875,Very Low
5619-PTMIK,0.29199555953344447,Low
3737-XBQDD,0.7298717243289797,High
5882-CMAZQ,0.7054381355565408,High
5846-QFDFI,0.5434444437329731,Moderate
4445-KWOKW,0.16626896176591976,Very Low
3511-APPBJ,0.5120329994629613,Moderate
7967-HYCDE,0.6972765158730128,High
2430-RRYUW,0.05371905479804578,Very Low
3948-XHGNA,0.39101217504835667,Low
3723-BFBGR,0.46114273397458244,Moderate
0565-IYCGT,0.09852680587760933,Very Low
5447-WZAFP,0.3077548553591215,Low
5110-CHOPY,0.07643484068173717,Very Low
5445-UTODQ,0.8354313484129721,Very High
4425-OWHWB,0.14776975234325054,Very Low
7892-QVYKW,0.7037463607444253,High
9675-ICXCT,0.040287022854925386,Very Low
1024-VRZHF,0.8532452550632764,Very High
4703-MQYKT,0.05287257458135463,Very Low
9497-QCMMS,0.9191184942906735,Very High
5692-ICXLW,0.8246036487876134,Very High
0602-DDUML,0.03414394635399112,Very Low
2208-MPXIO,0.0178479187718368,Very Low
1960-UYCNN,0.8751676017595952,Very High
0348-SDKOL,0.5462932041453141,Moderate
3190-FZATL,0.2323092183091354,Low
7336-RLLRH,0.23566426264981086,Low
4373-MAVJG,0.7386059113824764,High
8901-HJXTF,0.5234337988137788,Moderate
7710-JSYOA,0.10592654711151774,Very Low
5419-KLXBN,0.604877733202034,High
3424-NMNBO,0.5379202347413151,Moderate
9885-MFVSU,0.1188667596696123,Very Low
4514-GFCFI,0.8740372259181416,Very High
0607-MVMGC,0.12004421855500877,Very Low
3365-SAIGS,0.7931316261777265,High
9828-AOQLM,0.6512316587219935,High
8022-BECSI,0.10246457302737733,Very Low
8000-REIQB,0.8894260433108817,Very High
9993-LHIEB,0.018741014274850865,Very Low
0266-CLZKZ,0.12714529844017525,Very Low
7615-ESMYF,0.7803648890249072,High
3858-VOBET,0.8027711385882011,Very High
7020-OZKXZ,0.7471604733927043,High
3977-QCRSL,0.36851567575977023,Low
0017-DINOC,0.056774522927332594,Very Low
1447-PJGGA,0.2176394284719203,Low
8565-CLBZW,0.7408329907510371,High
9139-WQQDY,0.27460114677017955,Low
0224-HJAPT,0.6753373787122309,High
8086-OVPWV,0.862975403923164,Very High
9430-FRQOC,0.8004186203125321,Very High
7639-OPLNG,0.03753076996470178,Very Low
3074-GQWYX,0.8241410654019835,Very High
1492-QGCLU,0.2930871266214391,Low
6845-RGTYS,0.6997646128236942,High
7328-OWMOM,0.05597896003782561,Very Low
4418-LZMSV,0.3653157444206434,Low
5155-AZQPB,0.2900051822709109,Low
8861-HGGKB,0.8274407408833853,Very High
1087-GRUYI,0.02312313963934166,Very Low
7065-YUNRY,0.6138306175163404,High
7694-VLBWQ,0.33313872018447854,Low
2546-KZAAT,0.11387380807074866,Very Low
0181-RITDD,0.09952409581572984,Very Low
5989-PGKJB,0.8027723078085152,Very High
4795-KTRTH,0.9012735679879098,Very High
8272-ONJLV,0.6128447183966367,High
1488-PBLJN,0.15057569752843208,Very Low
0308-GIQJT,0.27317347095497513,Low
3778-FOAQW,0.08948613377031701,Very Low
4452-ROHMO,0.06931516560623502,Very Low
6481-OGDOO,0.20247152038525632,Low
3090-LETTY,0.5491727567778275,Moderate
5349-AZPEW,0.599481923335671,Moderate
3753-TSEMP,0.7534016471556522,High
8305-VHZBZ,0.49010973618830345,Moderate
9720-JJJOR,0.10931098671054794,Very Low
8100-HZZLJ,0.3086648758168518,Low
8775-ERLNB,0.8842426652892121,Very High
8309-IEYJD,0.8380293098450444,Very High
9172-JITSM,0.7033835038722244,High
6298-QDFNH,0.8129107357864106,Very High
7398-HPYZQ,0.039894843764941935,Very Low
3546-GHEAE,0.09835826417142347,Very Low
7361-YPXFS,0.44000175796143215,Moderate
6557-BZXLQ,0.7768530210129877,High
2550-QHZGP,0.1876701950095161,Very Low
7519-JTWQH,0.174172137619695,Very Low
2538-OIMXF,0.6530678266851853,High
8543-MSDMF,0.7136138018609782,High
9961-JBNMK,0.7560801886787428,High
1170-SASML,0.3889495254764599,Low
4872-JCVCA,0.03770181240444268,Very Low
5346-BZCHP,0.004367018615296156,Very Low
2038-LLMLM,0.7217858311157879,High
6173-ITPWD,0.561742534659532,Moderate
9734-UYXQI,0.7618411462721123,High
1216-BGTSP,0.6683522035396698,High
4138-NAXED,0.4455678915882502,Moderate
2189-UXTKY,0.6318230486089633,High
0744-BIKKF,0.03779756837889505,Very Low
7483-IQWIB,0.7007151323459911,High
5248-KWLAR,0.04856304489086532,Very Low
4958-GZWIY,0.5231529615312132,Moderate
7996-MHXLW,0.013502962538574552,Very Low
7833-PKIHD,0.09742462903847335,Very Low
7061-OVMIM,0.05479591725334393,Very Low
5153-RTHKF,0.6964485522327916,High
1852-QSWCD,0.010804437752670005,Very Low
4832-VRBMR,0.3639830856076453,Low
9079-LWTFD,0.5471116187760018,Moderate
6356-ELRKD,0.8690777647491691,Very High
8624-GIOUT,0.271632847636184,Low
3392-EHMNK,0.08882821828054877,Very Low
5986-WWXDV,0.03853191470328316,Very Low
3061-BCKYI,0.2775776008457854,Low
6179-GJPSO,0.6612685351201931,High
7901-TBKJX,0.721025296562721,High
7228-PAQPD,0.24390203057259177,Low
3177-LASXD,0.8223082591361351,Very High
7746-QYVCO,0.23145099904064736,Low
5804-HYIEZ,0.5462683720549345,Moderate
9919-FZDED,0.05937317759271182,Very Low
5934-TSSAU,0.5978283561391179,Moderate
3486-KHMLI,0.22890487054373707,Low
4897-QSUYC,0.48802522364396966,Moderate
1084-UQCHV,0.6986864907521563,High
8290-YWKHZ,0.812509350708241,Very High
2955-BJZHG,0.6845037938998333,High
3806-DXQOM,0.8187124977218998,Very High
6784-XYJAE,0.21841512020921958,Low
3933-DQPWX,0.05997896292419253,Very Low
6661-EIPZC,0.2355958936406263,Low
8957-THMOA,0.01125910307298155,Very Low
2251-PYLPB,0.03326013490908234,Very Low
5555-RNPGT,0.3337463551387103,Low
1057-FOGLZ,0.24122580449009373,Low
9300-RENDD,0.8660698919242186,Very High
0761-AETCS,0.5213536794831435,Moderate
8087-LGYHQ,0.8402113043710434,Very High
4137-BTIKL,0.801317324489927,Very High
2190-BCXEC,0.597143937282042,Moderate
6227-FBDXH,0.21141495286358156,Low
2153-MREFK,0.5844035902219871,Moderate
2911-WDXMV,0.7178696118422104,High
7206-PQBBZ,0.8476494158747787,Very High
3106-ULWFW,0.8098128871410569,Very High
0925-VYDLG,0.8536439035871649,Very High
4547-FZJWE,0.050078491231329465,Very Low
7422-WNBTY,0.7710582003536997,High
0842-IWYCP,0.158171076066631,Very Low
3521-HTQTV,0.041732219515553934,Very Low
3744-ZBHON,0.49876210119235725,Moderate
3373-DIUUN,0.027863703868572082,Very Low
8383-SGHJU,0.24794439784893826,Low
7607-QKKTJ,0.3572210717287467,Low
7707-PYBBH,0.29393301709716924,Low
8984-HPEMB,0.28259734230528516,Low
4349-GFQHK,0.7134563344357423,High
4139-DETXS,0.028813391726458696,Very Low
9779-DPNEJ,0.7128498669412866,High
9805-FILKB,0.03550991831862866,Very Low
5793-YOLJN,0.008714930783483978,Very Low
0673-IGUQO,0.41424214241172136,Moderate
4123-FCVCB,0.40255232993129453,Moderate
8819-IMISP,0.7643811090977696,High
7802-EFKNY,0.8006568193417603,Very High
8311-UEUAB,0.05910108333013517,Very Low
5858-EAFCZ,0.5405027078671235,Moderate
8035-BUYVG,0.3048765871012751,Low
1163-ONYEY,0.3110758120212087,Low
9787-XVQIU,0.8949031330691716,Very High
8945-MUQUF,0.48228765440185484,Moderate
5656-MJEFC,0.07106066692999677,Very Low
6082-OQFBA,0.0757969742085141,Very Low
8051-HJRLT,0.8895557335549013,Very High
8974-OVACP,0.4120862470871629,Moderate
4010-YLMVT,0.586058358647397,Moderate
1379-FRVEB,0.8242639474636358,Very High
8612-GXIDD,0.10579832909221493,Very Low
6288-CHQJB,0.0295246999553928,Very Low
8160-HOWOX,0.6767581582400308,High
3023-GFLBR,0.5334984638667479,Moderate
6648-INWPS,0.2920675423065232,Low
4223-BKEOR,0.1691095801859042,Very Low
4079-VTGLK,0.19504129460540895,Very Low
1763-WQFUK,0.5995049989045688,Moderate
1391-UBDAR,0.7701343864341396,High
8894-JVDCV,0.3836875505693791,Low
2023-VQFDL,0.33028507926702716,Low
1345-GKDZZ,0.3066423744595328,Low
2014-MKGMH,0.5379646950189563,Moderate
5628-FCGYG,0.8222834360098317,Very High
2560-WBWXF,0.01137539074957496,Very Low
0248-IPDFW,0.7688967229846355,High
7978-DKUQH,0.7270675599400138,High
4335-UPJSI,0.037055519830015364,Very Low
0524-IAVZO,0.7738190494867144,High
2737-YNGYW,0.8214169346766043,Very High
1784-EZDKJ,0.4031051345491743,Moderate
9297-FVVDH,0.08896840095194303,Very Low
8007-YYPWD,0.09030755022495517,Very Low
7101-HRBLJ,0.028112946466945725,Very Low
5159-YFPKQ,0.8603725621237884,Very High
6635-CPNUN,0.6552086362136675,High
4021-RQSNY,0.8400381109572148,Very High
5453-YBTWV,0.09371627202001562,Very Low
5039-LZRQT,0.14836858679078915,Very Low
2931-VUVJN,0.4663120022054273,Moderate
9061-TIHDA,0.885466131462499,Very High
8699-ASUFO,0.8453976126932847,Very High
6418-PIQSP,0.03363105122935294,Very Low
8220-OCUFY,0.3463734679560917,Low
3995-WFCSM,0.6441682302241745,High
1895-QTKDO,0.5413569259832469,Moderate
2038-OEQZH,0.8133358702406098,Very High
1178-PZGAB,0.11728519508710428,Very Low
7927-AUXBZ,0.6610614051244598,High
2626-VEEWG,0.006610508589286225,Very Low
2878-RMWXY,0.187881082808514,Very Low
1657-DYMBM,0.012116243804613156,Very Low
7311-MQJCH,0.282084259726784,Low
7375-WMVMT,0.12795695943656266,Very Low
1136-XGEQU,0.14154487138526173,Very Low
2530-FMFXO,0.24970021682915206,Low
6844-DZKRF,0.6125246842887022,High
4695-WJZUE,0.9154225393582732,Very High
7619-ODSGN,0.4389564731377748,Moderate
5970-GHJAW,0.012942382246373223,Very Low
8879-XUAHX,0.27807757554869583,Low
3689-MOZGR,0.5989861258648562,Moderate
4195-PNGZS,0.00635557481599377,Very Low
5003-XZWWO,0.036520073959176544,Very Low
3988-RQIXO,0.8939595097712267,Very High
7622-FWGEW,0.07367429395066737,Very Low
6922-NCEDI,0.02518527292759946,Very Low
2514-GINMM,0.8659550719367688,Very High
9891-NQDBD,0.10172105138259539,Very Low
6131-IUNXN,0.18518255837801145,Very Low
8548-AWOFC,0.1902390284103825,Very Low
9798-DRYDS,0.2869140441150834,Low
8532-UEFWH,0.014173062588332555,Very Low
6296-DDOOR,0.2900168704772318,Low
7951-VRDVK,0.1543928743337927,Very Low
5931-FLJJF,0.8006357157440989,Very High
4815-YOSUK,0.23382297886185344,Low
2659-VXMWZ,0.37779578309814343,Low
0380-NEAVX,0.6022801729147627,High
3207-OYBWH,0.5835156946189491,Moderate
4285-GYRQC,0.8371605365713932,Very High
7216-EWTRS,0.9161165323606849,Very High
4365-MSDYN,0.39310052224103786,Low
7036-TYDEC,0.1793027386962915,Very Low
5802-ADBRC,0.4010171606276773,Moderate
8076-FEZKJ,0.16843459017480883,Very Low
5197-YPYBZ,0.08097996943115236,Very Low
8337-MSSXB,0.8127932084960381,Very High
4312-GVYNH,0.03972419071935972,Very Low
8495-LJDFO,0.6119114762959498,High
0839-JTCUD,0.03749814293921651,Very Low
5494-WOZRZ,0.029663786872371,Very Low
1302-UHBDD,0.7736150315307913,High
2234-EOFPT,0.03252027101269752,Very Low
8619-IJNDK,0.014751484028015632,Very Low
8378-LKJAF,0.6267722984319506,High
8182-BJDSI,0.8007653191819663,Very High
2528-HFYZX,0.8199075600851823,Very High
1153-GNOLC,0.3726982173625105,Low
3298-QEICA,0.1263696467978429,Very Low
0788-DXBFY,0.03230732055411116,Very Low
3597-YASZG,0.1907575317549198,Very Low
3496-LFSZU,0.800691351019143,Very High
5242-UOWHD,0.013681768712107616,Very Low
2482-CZGBB,0.8239513167751714,Very High
6479-SZPLM,0.02097080513445446,Very Low
8097-VBQTZ,0.21724257159455676,Low
4500-HKANN,0.09977510731176402,Very Low
9917-KWRBE,0.17048239308390734,Very Low
3420-ZDBMA,0.8205915362612488,Very High
2212-LYASK,0.2840720056448351,Low
1393-IMKZG,0.8691403022397274,Very High
8069-RHUXK,0.022479240006560465,Very Low
3398-GCPMU,0.05313658902676824,Very Low
2908-WGAXL,0.016162912665618843,Very Low
3378-AJRAO,0.06244074875481242,Very Low
1013-QCWAM,0.6559541884695528,High
0866-QLSIR,0.22210841363479772,Low
6050-FFXES,0.12193912714545019,Very Low
7181-BQYBV,0.8711038480022516,Very High
0362-RAOQO,0.022811844904595417,Very Low
9554-DFKIC,0.3433452739347691,Low
5527-ACHSO,0.4700476600392319,Moderate
0829-DDVLK,0.1380770984350649,Very Low
1399-UBQIU,0.6473275304180767,High
1813-JLKWR,0.011771007544125679,Very Low
0336-PIKEI,0.027701120362246243,Very Low
7322-OCWHC,0.1526234809478369,Very Low
9537-VHDTA,0.4834695728818678,Moderate
4957-TIALW,0.20632319272661898,Low
2054-PJOCK,0.10114441312013367,Very Low
9150-HEPMB,0.058863889835345774,Very Low
9030-QGZNL,0.09331225919260316,Very Low
6204-IEUXJ,0.7410808095611637,High
3126-WQMGH,0.24323919006005779,Low
4529-CKBCL,0.8609683948823833,Very High
2506-CLAKW,0.7848741161270678,High
7176-WRTNX,0.1782539841318855,Very Low
1583-IHQZE,0.8212955128851746,Very High
5732-IKGQH,0.37983771374450787,Low
9239-GZHZE,0.17398620287468847,Very Low
7205-BAIAD,0.02990045899062362,Very Low
0151-ONTOV,0.7480788300180496,High
4140-MUHUG,0.8860918545845109,Very High
0093-EXYQL,0.7297787214236552,High
8064-RAVOH,0.6657979363336967,High
0219-QAERP,0.07036491086950258,Very Low
0320-JDNQG,0.7383394611346906,High
7180-PISOG,0.8650082557124406,Very High
9168-INPSZ,0.719882312226976,High
3571-RFHAR,0.6416110478025294,High
0015-UOCOJ,0.715438867935538,High
5334-AFQJB,0.013132188577103063,Very Low
2754-SDJRD,0.8633217835840087,Very High
9578-VRMNM,0.566820099357222,Moderate
1587-FKLZB,0.5045885634865196,Moderate
6140-QNRQQ,0.8030540806373345,Very High
8963-JLGJT,0.4684915730928348,Moderate
4307-KTUMW,0.5862754175104398,Moderate
1465-LNTLJ,0.6206040094588684,High
5440-FLBQG,0.20020857280469992,Low
2135-DQWAQ,0.7862962099709114,High
4056-QHXHZ,0.0944910596804523,Very Low
7470-MCQTK,0.6647861210240968,High
7488-MXJIV,0.8868547795774568,Very High
7401-JIXNM,0.05389115352150415,Very Low
9339-FIIJL,0.035443235721142864,Very Low
2027-FECZV,0.8725154378987902,Very High
2672-DZUOY,0.8357609077816271,Very High
4706-DGAHW,0.7016495223447022,High
3870-MQAMG,0.4257998402432195,Moderate
6670-MFRPK,0.0860771826179076,Very Low
6177-PEVRA,0.03904579841679331,Very Low
4800-CZMPC,0.3611691210683654,Low
4813-HQMGZ,0.8718301573020338,Very High
7579-KKLOE,0.04550086363462963,Very Low
7377-DMMRI,0.7066197250855427,High
8402-EIVQS,0.23433755657669267,Low
4947-DSMXK,0.6349677457566619,High
7245-NIIWQ,0.8537810658045468,Very High
0002-ORFBO,0.29076724361892353,Low
3324-OIRTO,0.18049626144217376,Very Low
5414-OFQCB,0.1849762482742165,Very Low
4967-WPNCF,0.05037860219716595,Very Low
8552-OBVRU,0.6604223402371199,High
8499-BRXTD,0.12272166614452969,Very Low
9154-QDGTH,0.3905113928403734,Low
8197-BFWVU,0.04339454560415716,Very Low
2577-GVSIL,0.19173370425925693,Very Low
9367-OIUXP,0.380244010286599,Low
6770-UAYGJ,0.0158453157079813,Very Low
6463-HHXJR,0.08516079919503064,Very Low
7928-VJYAB,0.7331761823693512,High
1187-WILMM,0.05395955131142632,Very Low
9776-OJUZI,0.539501415492061,Moderate
1306-RPWXZ,0.012014231217861698,Very Low
8949-JTMAY,0.7314591731366104,High
2774-LVQUS,0.8716462715981088,Very High
3097-PYWXL,0.4929485737047065,Moderate
2266-SJNAT,0.23201368657811924,Low
0869-PAPRP,0.6973131945593899,High
4238-JSSWH,0.6656664182198756,High
2972-YDYUW,0.36768056414017997,Low
1104-FEJAM,0.4207833675910032,Moderate
2809-ILCYT,0.1547604704679975,Very Low
5499-ECUTN,0.11771088576467029,Very Low
4981-FLTMF,0.1387888528090517,Very Low
9121-PHQSR,0.814379271248452,Very High
3113-IWHLC,0.5845007828668861,Moderate
3211-ILJTT,0.6878462691823726,High
4612-THJBS,0.40971461328041847,Moderate
4277-BWBML,0.0036872719502530015,Very Low
4094-NSEDU,0.8641478827262394,Very High
0234-TEVTT,0.10947124258976061,Very Low
4304-TSPVK,0.1473996684351778,Very Low
1552-AAGRX,0.6672955625717781,High
2637-FKFSY,0.5829311034504536,Moderate
9796-MVYXX,0.2777208741678724,Low
7874-ECPQJ,0.3916096360630405,Low
0020-INWCK,0.11007123767363863,Very Low
7089-RKVSZ,0.18451409299921065,Very Low
2683-JXWQQ,0.11902647643154425,Very Low
9548-ZMVTX,0.0722941822126157,Very Low
8739-XNIKG,0.8838451895449151,Very High
9755-JHNMN,0.04331230279632568,Very Low
3981-QSVQI,0.40500104701846046,Moderate
2789-HQBOU,0.8589502056858592,Very High
9424-CMPOG,0.06954953601910313,Very Low
5067-WJEUN,0.02003973776939904,Very Low
3450-WXOAT,0.205770072527808,Low
9251-WNSOD,0.07144591263156207,Very Low
6974-DAFLI,0.03500376972581669,Very Low
2616-UUTFK,0.4203204244546347,Moderate
7064-JHXCE,0.006277683710396747,Very Low
5103-MHMHY,0.48058717999961514,Moderate
7989-AWGEH,0.33862216369885834,Low
4373-VVHQL,0.7136441176727017,High
4559-UWIHT,0.8466223725806202,Very High
7268-IGMFD,0.7664812979322106,High
1846-XWOQN,0.8894692882029569,Very High
0235-KGSLC,0.8085812410041425,Very High
6650-BWFRT,0.18985904512548535,Very Low
9570-KYEUA,0.14052891674720744,Very Low
6993-YGFJV,0.18167714323614492,Very Low
2712-SYWAY,0.666498378248585,High
0730-BGQGF,0.03184623163824936,Very Low
5498-IBWPI,0.03879031380136734,Very Low
9101-NTIXF,0.40301651213813294,Moderate
0013-SMEOE,0.16309868797817043,Very Low
9314-QDMDW,0.4411027619814609,Moderate
9308-ANMVE,0.2606059648408695,Low
2884-GBPFB,0.6469203940715987,High
3757-NJYBX,0.7063226275747766,High
3413-DHLPB,0.46219881828628906,Moderate
7649-PHJVR,0.16133018404784194,Very Low
6114-TCFID,0.24714976842580044,Low
3787-TRIAL,0.6089098776228121,High
2573-GYRUU,0.6378254913075783,High
5156-UMKOW,0.6352135802297978,High
1247-QBVSH,0.14546202973423203,Very Low
6734-GMPVK,0.8584836187812791,Very High
9822-OAOVB,0.716759854964973,High
6161-ERDGD,0.09697019578653358,Very Low
1226-JZNKR,0.20475807083131722,Low
7318-EIVKO,0.7232385115653368,High
3771-PZOBW,0.7645022489266202,High
5136-KCKGI,0.45222818806733117,Moderate
8231-BSWXX,0.19907467168902368,Very Low
6486-LHTMA,0.6586474895982221,High
4083-BFNYK,0.43824256348590657,Moderate
3722-WPXTK,0.8681979720715118,Very High
7389-KBFIT,0.7029091425742049,High
7176-WIONM,0.6758304649613522,High
5141-ZUVBH,0.6594382608448718,High
1089-HDMKP,0.6374711139171945,High
7623-HKYRK,0.30581720869605555,Low
0310-SUCIN,0.07536318004669691,Very Low
5197-PYEPU,0.36565196839303565,Low
2929-ERCFZ,0.8041890079799063,Very High
7548-SEPYI,0.8568631741296987,Very High
8835-VSDSE,0.8527392196007496,Very High
6619-RPLQZ,0.013462402065653618,Very Low
3275-RHRNE,0.30128108005857385,Low
3503-TYDAY,0.6060427314412506,High
6901-GOGZG,0.0838689808796074,Very Low
1623-NLDOT,0.14551642380446056,Very Low
7021-XSNYE,0.2352598805693215,Low
9621-OUPYD,0.11209027171665055,Very Low
9898-KZQDZ,0.6374097217342054,High
8982-NHAVY,0.5474576615902542,Moderate
4307-KWMXE,0.7238449073187193,High
0141-YEAYS,0.7628964623028203,High
2450-ZKEED,0.2598343177132423,Low
3694-DELSO,0.624817229989981,High
3893-JRNFS,0.16869786880263987,Very Low
9603-OAIHC,0.8902545431179576,Very High
1133-KXCGE,0.12197530637894509,Very Low
5236-PERKL,0.23620471291299194,Low
0142-GVYSN,0.3161391862001586,Low
1049-FYSYG,0.6190660680520728,High
7854-FOKSF,0.7930187702698672,High
2519-FAKOD,0.619439969260839,High
8406-LNMHF,0.26760063960084374,Low
1821-BUCWY,0.09913699447468682,Very Low
8263-JQAIK,0.7998099534626958,High
0023-UYUPN,0.07785121636609266,Very Low
8314-DPQHL,0.4471461491894328,Moderate
1465-WCZVT,0.32463246512729843,Low
9481-SFCQY,0.44710838762414,Moderate
6360-SVNWV,0.6469989057960452,High
0567-GGCAC,0.602549937928807,High
7089-IVVAZ,0.8256568921279528,Very High
8884-MRNSU,0.09676502226330129,Very Low
2171-UDMFD,0.14723367710246288,Very Low
9050-IKDZA,0.7905599504134249,High
2205-YMZZJ,0.9015049958334309,Very High
9802-CAQUT,0.10279078123083372,Very Low
1254-IZEYF,0.8377847279776429,Very High
0187-WZNAB,0.48338433344175563,Moderate
9492-TOKRI,0.7701227566269474,High
1475-VWVDO,0.8384790698380363,Very High
9221-OTIVJ,0.8932825142032246,Very High
1357-MVDOZ,0.4596066257207697,Moderate
7602-MVRMB,0.13636637592387732,Very Low
3325-FUYCG,0.5157409633822356,Moderate
5908-QMGOE,0.8165886656652795,Very High
1197-BVMVG,0.9071147371543592,Very High
5406-KGRMX,0.011886809903458083,Very Low
8481-YYXWG,0.853647319254088,Very High
5968-HYJRZ,0.01744695028293902,Very Low
5198-EFNBM,0.40489473920219665,Moderate
